time,ax,ay,az,atotal
3.6663951873779297,-0.03,0.03,-0.07,0.08
3.671187162399292,-0.02,0.02,-0.08,0.08
3.6811180114746094,-0.04,0.01,-0.07,0.08
3.6916491985321045,-0.04,0.02,-0.06,0.07
3.7012851238250732,-0.04,0.02,-0.06,0.07
3.7116692066192627,-0.04,0.04,-0.07,0.09
3.7215371131896973,-0.04,0.03,-0.07,0.08
3.7320261001586914,-0.03,0.03,-0.06,0.07
3.741483211517334,-0.03,0.03,-0.07,0.08
3.76662015914917,-0.03,0.02,-0.08,0.08
3.767254114151001,-0.04,0.02,-0.08,0.09
3.7706692218780518,-0.04,0.02,-0.06,0.07
3.7808332443237305,-0.03,0.0,-0.07,0.07
3.7916102409362793,-0.02,0.0,-0.08,0.08
3.8013153076171875,-0.03,0.01,-0.08,0.08
3.8109402656555176,-0.03,0.0,-0.08,0.08
3.8218092918395996,-0.02,0.0,-0.06,0.06
3.8315300941467285,-0.03,0.01,-0.06,0.06
3.841423988342285,-0.03,0.02,-0.07,0.07
3.866887092590332,-0.02,0.01,-0.06,0.06
3.8675131797790527,-0.02,0.01,-0.07,0.07
3.8704922199249268,-0.03,0.0,-0.06,0.06
3.880805015563965,-0.03,0.01,-0.06,0.06
3.8911421298980713,-0.03,0.0,-0.07,0.07
3.9013800621032715,-0.02,0.0,-0.06,0.06
3.9110021591186523,-0.03,0.0,-0.07,0.07
3.921434164047241,-0.03,0.0,-0.08,0.08
3.9313273429870605,-0.03,0.0,-0.06,0.06
3.9408812522888184,-0.03,0.0,-0.07,0.07
3.9673922061920166,-0.03,0.01,-0.06,0.06
3.9680800437927246,-0.02,0.0,-0.06,0.06
3.9701809883117676,-0.02,0.0,-0.07,0.07
3.9817252159118652,0.13,-0.06,-0.15,0.2
3.990967273712158,-0.09,0.03,-0.18,0.2
4.000921249389648,-0.12,0.05,-0.12,0.17
4.010815143585205,-0.04,0.0,-0.07,0.08
4.021322250366211,-0.02,0.02,-0.04,0.04
4.031776189804077,-0.02,-0.01,-0.06,0.06
4.040607213973999,-0.04,-0.01,-0.09,0.09
4.067508220672607,-0.05,-0.01,-0.07,0.08
4.068238258361816,-0.04,-0.01,-0.02,0.04
4.070151329040527,-0.05,0.03,0.03,0.06
4.079957008361816,-0.04,0.03,0.09,0.1
4.090057134628296,-0.03,0.01,0.03,0.04
4.100661277770996,-0.07,0.04,-0.13,0.15
4.110658168792725,0.04,0.0,-0.16,0.16
